x	 y	 z	 vx	 vy	 vz	 [v]
18.696852	 -6.581158	 -3.146753	 0.001399	 0.003190	 0.001377	 0.003745
18.698252	 -6.577968	 -3.145375	 0.001399	 0.003190	 0.001377	 0.003745
18.699650	 -6.574779	 -3.143998	 0.001398	 0.003190	 0.001377	 0.003745
18.701048	 -6.571589	 -3.142621	 0.001397	 0.003190	 0.001378	 0.003745
18.702446	 -6.568398	 -3.141243	 0.001396	 0.003190	 0.001378	 0.003745
18.703842	 -6.565208	 -3.139865	 0.001396	 0.003191	 0.001378	 0.003745
18.705238	 -6.562017	 -3.138487	 0.001395	 0.003191	 0.001378	 0.003745
18.706633	 -6.558826	 -3.137110	 0.001394	 0.003191	 0.001378	 0.003745
18.708027	 -6.555635	 -3.135731	 0.001394	 0.003191	 0.001378	 0.003745
18.709421	 -6.552444	 -3.134353	 0.001393	 0.003192	 0.001378	 0.003745
18.710814	 -6.549253	 -3.132975	 0.001392	 0.003192	 0.001378	 0.003745
18.712206	 -6.546061	 -3.131597	 0.001392	 0.003192	 0.001379	 0.003745
18.713598	 -6.542869	 -3.130218	 0.001391	 0.003192	 0.001379	 0.003745
18.714989	 -6.539676	 -3.128840	 0.001390	 0.003193	 0.001379	 0.003745
18.716379	 -6.536484	 -3.127461	 0.001390	 0.003193	 0.001379	 0.003745
18.717770	 -6.533291	 -3.126082	 0.001389	 0.003193	 0.001379	 0.003745
18.719158	 -6.530098	 -3.124703	 0.001388	 0.003193	 0.001379	 0.003745
18.720547	 -6.526905	 -3.123324	 0.001388	 0.003194	 0.001379	 0.003745
18.721933	 -6.523711	 -3.121945	 0.001387	 0.003194	 0.001379	 0.003745
18.723320	 -6.520517	 -3.120566	 0.001386	 0.003194	 0.001379	 0.003745
18.724707	 -6.517323	 -3.119186	 0.001386	 0.003194	 0.001380	 0.003745
18.726091	 -6.514129	 -3.117807	 0.001385	 0.003195	 0.001380	 0.003745
18.727476	 -6.510935	 -3.116427	 0.001384	 0.003195	 0.001380	 0.003745
18.728861	 -6.507740	 -3.115047	 0.001383	 0.003195	 0.001380	 0.003745
18.730244	 -6.504545	 -3.113667	 0.001383	 0.003195	 0.001380	 0.003745
18.731627	 -6.501350	 -3.112287	 0.001382	 0.003196	 0.001380	 0.003745
18.733009	 -6.498155	 -3.110907	 0.001381	 0.003196	 0.001380	 0.003745
18.734390	 -6.494959	 -3.109527	 0.001381	 0.003196	 0.001380	 0.003745
18.735771	 -6.491763	 -3.108146	 0.001380	 0.003196	 0.001380	 0.003745
18.737152	 -6.488567	 -3.106766	 0.001379	 0.003196	 0.001381	 0.003745
18.738531	 -6.485371	 -3.105385	 0.001379	 0.003197	 0.001381	 0.003745
18.739910	 -6.482174	 -3.104005	 0.001378	 0.003197	 0.001381	 0.003745
18.741287	 -6.478977	 -3.102624	 0.001377	 0.003197	 0.001381	 0.003745
